Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
183	-100.08164	21.639235	-69.34349	-141.58887	-99.97264	29.002253	-67.10382	-162.69182	110.0	110.0	301949	-169.5257	26.239876	-121.65883	-290.95215	-169.52571	26.238523	-121.83425	-292.23276	0.27731767	1.3688968	10.798127	-10.216538	169.18576	2.333064	3238.048968553543
184	-108.24056	20.673388	-64.61012	-140.4963	-95.97435	26.51687	-53.670296	-143.5568	110.0	110.0	303599	-169.11688	26.17011	-121.553116	-290.2566	-169.11688	26.168201	-121.63805	-289.211	0.2747439	1.3617811	9.52784	-9.022246	168.77402	2.364415	3255.758232831955
185	-110.558624	21.519318	-79.3454	-154.24844	-106.91101	24.632362	-66.99001	-145.88278	110.0	110.0	305249	-168.76996	26.276405	-120.89255	-288.70917	-168.76991	26.275185	-121.07778	-288.8967	0.27499437	1.3648677	9.360181	-10.377378	168.42526	2.3499944	3274.038996696472
186	-109.62466	16.47591	-80.33152	-147.05775	-96.56618	29.28214	-42.15699	-142.89891	110.0	110.0	306899	-168.47461	26.183561	-120.22193	-299.1219	-168.47464	26.182335	-120.659065	-299.89508	0.24816127	1.3581482	9.204579	-10.324376	168.1498	2.2609057	3291.7106099128723
187	-111.250206	20.388216	-84.1029	-164.31871	-92.489204	29.986694	-42.73271	-133.95807	110.0	110.0	308549	-168.27567	26.264978	-119.51202	-290.0975	-168.27565	26.264105	-120.04058	-289.36386	0.26248294	1.3616337	10.210375	-12.172539	167.95004	2.3335435	3309.0862255096436
188	-106.73958	21.484144	-70.04191	-146.27281	-87.23613	21.174837	-53.286324	-130.31146	110.0	110.0	310199	-168.03929	26.389896	-118.670334	-295.3844	-168.0394	26.387993	-119.24858	-294.85922	0.27226827	1.3581744	9.689753	-11.633522	167.7069	2.3270102	3327.374158859253
189	-102.64969	25.1908	-57.646717	-144.05734	-91.767586	15.678004	-75.69344	-117.67049	110.0	110.0	311849	-167.54002	26.211079	-118.80181	-297.90457	-167.54001	26.21002	-118.91435	-299.0986	0.27834663	1.35708	9.564614	-10.154655	167.20973	2.3322654	3345.0317890644073
190	-109.45127	20.272058	-80.18434	-151.17549	-77.725204	29.123335	-31.323887	-135.44434	110.0	110.0	313499	-167.30138	26.218483	-118.33349	-291.07355	-167.30138	26.216694	-118.523186	-290.5492	0.2572391	1.3539057	9.854576	-10.251751	166.98743	2.2501783	3362.2814269065857
191	-108.07574	24.87977	-73.23958	-158.99794	-98.84907	28.072086	-52.10873	-137.04916	110.0	110.0	315149	-166.92976	26.174732	-118.3643	-295.0692	-166.9298	26.173136	-118.39606	-294.4074	0.26045212	1.3518713	9.936436	-9.596845	166.60849	2.263536	3380.9757690429688
192	-105.86772	21.07344	-72.731186	-136.7367	-111.77018	24.624868	-80.1366	-149.3536	110.0	110.0	316799	-166.89893	26.294025	-118.29268	-294.98935	-166.89882	26.292694	-118.39242	-294.29468	0.24968313	1.3544533	10.615462	-11.144924	166.58412	2.2593734	3399.1554205417633
193	-110.923485	22.116812	-72.42165	-147.62605	-91.54463	24.608824	-44.444244	-124.46488	110.0	110.0	318449	-166.60164	26.229252	-118.193016	-293.29678	-166.60172	26.227545	-118.297195	-293.56094	0.2622436	1.3576576	9.898425	-9.084384	166.28378	2.2793617	3417.4969069957733
194	-108.033356	24.034868	-77.43265	-152.01677	-93.7414	32.852364	-49.038467	-156.12372	110.0	110.0	320099	-166.49599	26.28837	-118.131805	-295.79178	-166.49591	26.287867	-118.18217	-295.55893	0.25286862	1.3586252	10.038108	-10.051899	166.17784	2.2808201	3434.935733795166
195	-109.33004	21.327314	-73.063095	-158.40381	-111.26776	16.317516	-92.090004	-138.89621	110.0	110.0	321749	-166.30624	26.126116	-117.960175	-290.44556	-166.30609	26.124634	-118.30122	-291.65054	0.25539267	1.3549043	10.051527	-11.025545	165.98947	2.2572582	3453.573573589325
196	-100.239784	25.35204	-56.072315	-153.12082	-100.43886	21.87049	-66.83715	-132.18227	110.0	110.0	323399	-166.00793	26.161518	-117.87423	-291.9353	-166.00798	26.159994	-117.745865	-294.06015	0.25381473	1.3539093	10.134597	-11.906611	165.68932	2.231479	3470.765013694763
197	-111.30563	22.302004	-71.29043	-144.33784	-91.15392	23.37722	-54.4391	-132.08574	110.0	110.0	325049	-165.74095	26.11487	-117.46854	-291.71326	-165.74126	26.112982	-117.77428	-292.09946	0.24460638	1.3505368	9.706321	-9.852526	165.42627	2.2115486	3487.718243598938
198	-101.63941	21.496708	-61.545532	-137.09186	-97.53523	45.078403	-47.051086	-204.84747	110.0	110.0	326699	-165.48859	26.05975	-118.02298	-292.00247	-165.48836	26.058512	-118.026825	-291.39246	0.26486114	1.3535082	10.077492	-9.495374	165.16443	2.2200305	3506.358651638031
199	-116.41892	26.338602	-79.273415	-169.00058	-100.132675	17.174627	-64.75165	-124.00327	110.0	110.0	328349	-165.2114	25.992329	-117.892265	-291.49606	-165.21136	25.99122	-117.948524	-291.41043	0.24914758	1.345906	9.243286	-9.143364	164.90251	2.199097	3523.51952791214
200	-101.58139	28.456573	-56.340282	-171.63216	-109.80137	24.799864	-64.518936	-139.73521	110.0	110.0	329999	-165.13567	25.993843	-117.97405	-291.16336	-165.13593	25.99243	-117.78931	-293.81732	0.23784243	1.3501122	9.426007	-11.663894	164.82547	2.2484405	3540.3761734962463
