Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
61	-1102.4355	470.50317	-428.7431	-2231.555	-1304.2456	514.60657	-223.92647	-2216.1753	110.0	110.0	100649	-1222.931	329.55963	-532.83167	-2431.6958	1214.4999	108.82836	501.90078926086426
62	-1060.4409	371.00983	-512.5176	-1851.2744	-816.75604	464.78113	-203.39615	-1516.9014	110.0	110.0	102299	-1198.1647	324.04175	-523.37665	-2385.3135	1189.8522	105.84795	509.8198344707489
63	-1251.9054	418.229	-519.5365	-1984.7576	-1002.575	382.19345	-469.5623	-1474.1018	110.0	110.0	103949	-1177.4121	320.13193	-514.27277	-2376.4702	1169.4329	101.82153	517.7419536113739
64	-984.3802	389.3339	-260.7867	-1546.7992	-968.60333	513.90137	-283.51892	-1804.4845	110.0	110.0	105599	-1159.8285	316.13672	-505.48297	-2372.301	1152.1268	99.46302	525.6539664268494
65	-1055.9211	459.6745	-366.20065	-1794.7528	-646.87964	323.89117	-230.7772	-1206.3167	110.0	110.0	107249	-1143.5447	313.43317	-501.94446	-2324.5742	1135.8561	99.44589	533.5188899040222
66	-946.0406	517.0882	-191.2589	-1931.9039	-789.6556	300.30576	-199.99626	-1364.0812	110.0	110.0	108899	-1129.3925	309.85007	-500.92966	-2352.8337	1121.6019	97.93723	542.618319272995
67	-964.2805	443.2089	-220.15031	-1683.9318	-900.47736	310.5092	-248.62923	-1392.5006	110.0	110.0	110549	-1109.3569	306.22397	-480.09348	-2325.6357	1101.5819	96.7472	551.9586923122406
68	-871.652	254.33684	-318.27127	-1232.0331	-1018.4801	714.1817	-65.55617	-2108.987	110.0	110.0	112199	-1095.4565	304.60492	-462.3001	-2363.1687	1087.7668	95.73168	561.6757004261017
69	-959.60944	364.04828	-419.51602	-1628.7983	-806.2787	561.15826	-216.55179	-1908.9702	110.0	110.0	113849	-1078.0305	303.334	-445.75558	-2341.3906	1070.2175	94.16743	571.3534877300262
70	-869.3212	353.31714	-393.59113	-1693.06	-1014.3214	337.6897	-514.12573	-1877.3828	110.0	110.0	115499	-1060.8037	301.87564	-417.66763	-2330.3193	1053.1173	94.30059	580.9350142478943
71	-1026.2405	337.29028	-544.9202	-1817.0004	-837.10675	493.25986	-245.13582	-1656.5096	110.0	110.0	117149	-1048.4912	301.10794	-403.23352	-2259.1545	1040.7795	93.705925	590.5912320613861
72	-958.7936	438.4924	-428.90445	-1882.5497	-1166.5093	520.3146	-275.37354	-1908.771	110.0	110.0	118799	-1033.4741	299.30283	-395.5414	-2268.1438	1025.8386	92.59991	600.0719289779663
73	-854.2052	330.89987	-233.63335	-1446.3912	-897.3893	517.7362	-191.58476	-1758.0609	110.0	110.0	120449	-1020.0092	298.05017	-392.60287	-2225.5166	1012.5811	90.27007	609.826831817627
74	-974.10956	494.29767	-395.3586	-1947.562	-745.66736	543.0748	-14.347313	-1816.835	110.0	110.0	122099	-1007.8554	297.4004	-390.36395	-2216.2625	1000.2835	92.26009	617.7207202911377
75	-898.54724	485.61368	-311.06024	-1985.8243	-717.8486	221.19383	-404.98438	-1062.8452	110.0	110.0	123749	-992.9764	296.49033	-380.6299	-2192.5322	985.24817	92.29847	625.3129181861877
76	-877.84515	405.55957	-247.1669	-1822.7677	-682.7784	334.2072	-271.22635	-1242.8658	110.0	110.0	125399	-976.3488	294.27994	-369.37137	-2181.354	968.507	93.9583	632.9390003681183
77	-837.65875	379.5861	-309.01108	-1648.2355	-652.2187	275.49265	-297.4638	-1188.305	110.0	110.0	127049	-960.2556	294.42197	-371.80133	-2171.6777	952.3255	93.05615	640.5165028572083
78	-786.2992	372.66315	-227.98212	-1500.7795	-981.41095	392.0965	-422.55707	-1491.7445	110.0	110.0	128699	-942.01074	294.2592	-369.4901	-2179.7075	934.0977	94.054924	648.4482471942902
79	-882.59	368.80173	-205.20671	-1439.265	-765.7388	450.85236	-231.40169	-1505.3893	110.0	110.0	130349	-923.4566	292.7667	-356.3733	-2159.669	915.4172	92.55033	656.6433362960815
80	-903.0738	443.36108	-145.77509	-1681.887	-545.16223	232.17407	-261.50992	-1125.8099	110.0	110.0	131999	-909.07104	288.2142	-347.87418	-2142.1504	901.1159	90.544525	664.5388114452362
81	-786.0081	339.9455	-385.1939	-1530.0222	-828.10693	239.31314	-422.71808	-1222.7719	110.0	110.0	133649	-894.0058	283.9612	-351.02332	-2118.1658	886.1306	90.49805	672.520919084549
82	-746.4134	277.22562	-326.40555	-1347.2322	-574.89984	525.741	-143.53542	-1964.7786	110.0	110.0	135299	-880.2404	281.3384	-347.0097	-2122.7578	872.4447	89.900246	680.527839422226
83	-722.5557	233.84303	-400.80542	-1230.0988	-769.2558	413.61795	-268.01047	-1673.7122	110.0	110.0	136949	-864.5257	278.57632	-330.17813	-2084.7134	856.7743	87.55161	688.563196182251
84	-674.2748	371.2183	-320.44635	-1625.6398	-528.02	341.55966	-128.04793	-1111.2999	110.0	110.0	138599	-849.0464	275.9084	-318.67987	-2056.593	841.3277	86.10349	696.6242845058441
85	-742.00433	383.94788	-179.21027	-1646.577	-431.2539	266.04785	-101.518135	-968.23694	110.0	110.0	140249	-836.46014	273.55963	-322.19562	-2011.9242	828.80096	85.00349	704.6470482349396
86	-632.60846	277.85168	-289.775	-1215.4681	-410.8072	232.06252	-117.7344	-958.9165	110.0	110.0	141899	-824.18805	273.1643	-307.43784	-2025.7687	816.7399	82.25975	712.5435376167297
87	-666.864	295.4952	-211.94815	-1292.8511	-833.84607	376.52628	-51.56747	-1378.0027	110.0	110.0	143549	-812.91	272.10144	-295.95694	-1921.5605	805.4473	80.266716	721.7406830787659
88	-736.5745	372.7659	-227.86739	-1435.1945	-743.9732	265.68076	-321.03757	-1173.2893	110.0	110.0	145199	-802.50543	269.17035	-278.29648	-1907.2003	795.17365	78.62398	731.4676871299744
89	-609.11395	286.13672	-242.72635	-1388.449	-776.8182	404.09033	-196.26808	-1612.4095	110.0	110.0	146849	-791.2559	264.8593	-271.3062	-1874.8842	784.05054	77.724236	741.1055536270142
90	-595.08356	351.96252	-198.0464	-1602.5494	-714.0653	351.4196	-171.56412	-1443.7816	110.0	110.0	148499	-784.2172	262.88013	-265.78214	-1869.2683	777.1164	78.34017	750.5415594577789
91	-599.14417	316.886	-72.85507	-1181.1667	-659.50256	366.808	-104.30641	-1392.6382	110.0	110.0	150149	-773.6617	258.97458	-245.36932	-1829.0905	766.3143	76.7705	760.0221092700958
92	-773.97864	272.50867	-437.27728	-1203.8345	-436.63495	252.22595	-153.74315	-977.9549	110.0	110.0	151799	-761.9588	256.47015	-245.01837	-1823.4762	754.60114	76.265366	769.1759116649628
93	-662.8738	335.67032	-227.40236	-1295.3951	-639.5593	360.4026	-111.59632	-1159.7668	110.0	110.0	153449	-753.1709	256.0531	-226.3568	-1766.6302	745.95624	74.43821	778.3627495765686
94	-680.2847	347.71567	-122.00897	-1290.2942	-646.428	205.52887	-320.91672	-960.57635	110.0	110.0	155099	-742.7267	253.939	-220.37862	-1777.846	735.48486	73.24691	788.0538082122803
95	-555.3523	202.0248	-218.35832	-962.315	-671.8966	256.60757	-277.22305	-1065.8118	110.0	110.0	156749	-734.2946	253.12065	-205.00131	-1758.6307	727.2897	71.952225	797.722003698349
96	-673.009	331.42795	-264.20877	-1422.1781	-552.40875	321.94656	-179.12671	-1026.0853	110.0	110.0	158399	-724.3572	251.7458	-196.38103	-1764.1837	717.3586	70.825775	807.0408201217651
97	-602.08295	208.33128	-304.97525	-1029.8695	-679.4966	213.46352	-262.88876	-1063.658	110.0	110.0	160049	-716.79016	250.49805	-191.74724	-1766.9077	709.9312	69.72237	816.6697232723236
98	-635.65094	301.8958	-250.2178	-1247.2585	-637.98553	261.00757	-256.04227	-1032.6954	110.0	110.0	161699	-709.00085	248.80093	-189.83163	-1749.5305	702.2076	69.43706	826.0013020038605
99	-561.0918	308.0111	-187.5911	-1043.8208	-793.77924	309.70276	-356.0825	-1385.4131	110.0	110.0	163349	-702.4521	247.31244	-187.10359	-1739.926	695.6562	67.60353	835.3545105457306
100	-574.2838	248.33278	-137.6566	-1093.995	-678.6986	306.3206	-99.42828	-1092.3561	110.0	110.0	164999	-694.72375	245.10799	-182.67331	-1721.4537	687.87787	66.01701	845.0787875652313
