Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
90	-893.73303	645.94934	-52.84168	-2373.048	-950.40497	649.3686	-266.0073	-2588.196	110.0	110.0	148499	-811.64655	567.7835	175.51611	-3801.7837	-811.5496	568.3647	187.77957	-3760.4644	3.5090573	2.3657455	26.422882	-9.7333145	805.36096	1875.9084	1340.324744462967
91	-847.8321	416.88205	-215.03703	-1597.8947	-861.4655	422.2552	-194.23936	-1594.9363	110.0	110.0	150149	-809.91876	566.35095	174.79149	-3822.9075	-809.83405	566.78906	180.1207	-3783.0466	3.5492754	2.3480518	34.222523	-11.929045	803.719	1849.3033	1353.1184594631195
92	-671.41736	509.52124	-141.37341	-1658.1729	-769.9547	312.89313	-249.95169	-1244.6265	110.0	110.0	151799	-808.3797	563.25665	177.54552	-3796.7896	-808.28577	563.7832	182.01506	-3681.0513	3.5102174	2.3135865	26.957014	-7.0057006	802.46063	1847.9667	1366.454734802246
93	-942.7079	710.2747	-128.12914	-3015.2922	-650.37976	330.06668	-321.66113	-1370.2279	110.0	110.0	153449	-811.2964	566.1159	173.86269	-3925.0408	-811.2027	566.5591	179.4891	-3766.065	3.4838133	2.3084707	30.96594	-8.425885	805.2488	1847.8512	1379.8187317848206
94	-575.1339	467.20856	-109.01474	-1703.2351	-693.8718	515.4789	-278.53772	-1739.2059	110.0	110.0	155099	-812.1305	567.6038	181.49936	-3863.1104	-812.0516	568.05615	184.1499	-3730.8462	3.4958618	2.3421392	30.842209	-8.379761	805.793	1818.0427	1392.7348630428314
95	-920.97	719.10004	-143.16754	-3198.598	-990.89417	756.01373	-75.10936	-2376.669	110.0	110.0	156749	-807.3089	565.6879	178.9865	-3854.1943	-807.2134	566.15924	179.30988	-3716.6292	3.4702113	2.3133516	31.035448	-7.7417235	801.1767	1802.9675	1406.1576232910156
96	-846.2794	653.74536	-210.4326	-2909.0564	-544.05396	493.89468	-28.159058	-1645.4521	110.0	110.0	158399	-804.23376	563.00275	178.5587	-3813.5115	-804.144	563.5609	178.71799	-3746.6792	3.461911	2.2988193	34.800076	-10.039304	798.1133	1813.8644	1419.1800286769867
97	-824.28485	733.25024	-142.88669	-2629.1921	-915.2909	1117.2761	-102.58673	-4095.2493	110.0	110.0	160049	-798.8965	560.6036	180.26962	-3742.6282	-798.81744	561.1576	181.26906	-3773.638	3.4623446	2.322832	46.484043	-9.407261	792.838	1826.67	1431.942568063736
98	-760.81	464.93347	-86.6731	-1731.1588	-574.3324	301.63965	-168.4819	-1327.5573	110.0	110.0	161699	-792.8241	558.5239	188.5293	-3722.3657	-792.7379	559.0026	184.60562	-3742.1213	3.4709175	2.3388221	32.58352	-7.7727175	786.7974	1789.3809	1445.4133207798004
99	-774.03827	532.0998	-246.33235	-2352.3347	-1345.3988	887.1215	-534.1403	-3285.7988	110.0	110.0	163349	-790.6476	558.096	187.10754	-3730.8052	-790.58514	558.6079	182.09685	-3755.3696	3.477702	2.3268254	37.115883	-12.929947	784.5914	1778.8777	1458.7818460464478
100	-549.469	606.9457	-48.673588	-2497.0598	-807.24695	466.26102	-270.15433	-1530.7882	110.0	110.0	164999	-784.40826	555.88635	189.71252	-3744.478	-784.3359	556.34705	179.96808	-3787.3464	3.479177	2.329281	32.52692	-7.3884187	778.3793	1811.1417	1472.0383505821228
