Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
47	-1261.1193	514.3952	-513.0849	-2554.9902	-1272.6616	464.32285	-260.99142	-1966.5214	110.0	110.0	77549	-1771.39	275.97205	-1207.4972	-2928.6133	1766.3481	175.0281	396.23063135147095
48	-1059.3931	370.97647	-411.58032	-1768.0334	-1145.9465	332.6154	-441.7104	-1668.4662	110.0	110.0	79199	-1765.4117	278.42993	-1207.574	-2856.927	1760.259	176.84843	404.3005940914154
49	-899.1209	483.3818	-141.73468	-1931.5773	-1200.8414	801.1697	-269.99326	-2449.9666	110.0	110.0	80849	-1757.9889	281.04053	-1204.4337	-2942.1414	1752.7388	178.6181	414.03981018066406
50	-1204.5533	474.21445	-251.18565	-1978.6818	-1256.8893	412.6062	-445.4197	-2086.6577	110.0	110.0	82499	-1748.4395	283.54532	-1189.1263	-2907.379	1743.1824	177.11517	424.65979075431824
51	-1031.4438	528.52246	-214.80244	-2055.7065	-995.3825	386.16986	-475.57883	-1832.4723	110.0	110.0	84149	-1741.284	286.7528	-1169.7198	-2960.8267	1736.0284	177.58508	435.7258846759796
52	-1001.3513	490.0675	-282.29825	-2083.8872	-1081.7756	632.90814	-212.91757	-2128.7048	110.0	110.0	85799	-1732.1804	288.4162	-1151.5038	-2965.2998	1726.9679	176.22511	446.8567612171173
53	-1303.9967	435.66998	-232.73175	-2059.6528	-1299.4514	780.66565	-301.2769	-2652.7712	110.0	110.0	87449	-1724.1067	290.73672	-1134.2666	-2896.3328	1718.8965	176.02098	456.4335734844208
54	-1121.4185	514.8534	-516.10516	-2283.1543	-1118.1976	482.80823	-239.78445	-1777.2522	110.0	110.0	89099	-1717.06	291.88675	-1113.1843	-2933.4197	1711.8667	173.45761	467.8060874938965
55	-1301.3125	466.59784	-574.4593	-2283.2466	-1193.3497	680.61945	-287.47476	-2615.128	110.0	110.0	90749	-1708.8242	296.15698	-1091.2458	-2952.6008	1703.4382	176.65909	477.8768332004547
56	-1106.6012	504.55276	-344.89584	-2008.323	-1339.775	547.0224	-657.74	-2554.9207	110.0	110.0	92399	-1697.3789	296.74838	-1072.9779	-2953.997	1692.0388	177.0719	488.00937056541443
57	-1102.5054	574.5138	-263.2822	-2462.2407	-1459.107	668.00964	-724.2787	-2695.7212	110.0	110.0	94049	-1686.4927	299.11557	-1046.0898	-2869.9702	1680.9054	178.58658	500.0167543888092
58	-969.71643	550.90704	-239.6759	-2114.7307	-1293.5046	365.90326	-673.7148	-1813.2115	110.0	110.0	95699	-1672.8094	300.33185	-1018.78754	-2912.68	1667.2653	179.0862	509.96883273124695
59	-1370.9991	599.9682	-386.08405	-2748.0405	-1091.0786	637.0187	-227.60101	-2457.6912	110.0	110.0	97349	-1658.5352	300.4864	-994.3136	-2899.2979	1652.8572	183.95422	520.0949122905731
60	-1232.9042	529.6329	-462.79953	-2497.7837	-1201.2952	611.8998	-502.34555	-2584.8828	110.0	110.0	98999	-1643.5485	301.07376	-969.5872	-2822.7158	1637.6097	188.83124	530.8028182983398
61	-1133.8931	429.326	-100.17246	-1816.3798	-1273.4011	397.90265	-473.2441	-1988.156	110.0	110.0	100649	-1628.1558	302.5939	-951.71136	-2822.0598	1622.117	190.33841	540.784345626831
62	-1082.0939	705.8804	-196.75435	-2722.9192	-1250.9036	526.54474	-597.63824	-2356.4807	110.0	110.0	102299	-1610.436	303.6309	-925.7172	-2818.3206	1604.3096	190.07846	550.9608333110809
63	-1437.1433	529.0997	-263.8715	-2390.7817	-1516.4	433.77234	-822.121	-2119.715	110.0	110.0	103949	-1592.9427	303.68625	-900.36035	-2782.8828	1586.623	196.84804	563.6529488563538
64	-1459.2418	740.8559	-415.88556	-2935.8438	-1472.2657	352.4821	-1074.3875	-2036.0092	110.0	110.0	105599	-1576.494	302.19876	-877.1254	-2716.3796	1570.0518	201.40726	575.6886055469513
65	-1209.0929	373.46912	-429.11487	-1931.2302	-1213.4299	432.3407	-598.6791	-1879.3005	110.0	110.0	107249	-1558.9607	297.55997	-856.334	-2659.0117	1552.4012	202.41054	585.7571666240692
66	-1216.3517	585.49976	-464.10632	-2504.6345	-995.05896	622.90173	-361.2251	-2466.1445	110.0	110.0	108899	-1541.6051	293.3752	-834.1133	-2654.6975	1534.9524	200.86433	596.4048726558685
67	-1191.23	637.3081	-318.81387	-2314.7512	-1472.4857	674.95	-537.149	-2422.0396	110.0	110.0	110549	-1524.9392	292.42233	-820.6372	-2631.9207	1518.3412	198.75227	606.8115973472595
68	-1012.2	594.96515	-420.97278	-2633.2437	-1047.4382	394.99713	-521.8438	-1952.2047	110.0	110.0	112199	-1506.3766	291.76944	-789.63257	-2605.398	1499.8291	192.00677	617.0812702178955
69	-1372.8959	674.58356	-157.1311	-2466.4126	-1111.2136	690.56616	-318.01492	-2648.0603	110.0	110.0	113849	-1488.4001	293.77393	-765.42896	-2597.491	1481.7224	194.46234	627.0308110713959
70	-1174.6799	642.61536	-254.54941	-2217.683	-1034.7867	291.85312	-561.6385	-1513.6956	110.0	110.0	115499	-1472.677	294.91476	-734.2302	-2540.8977	1466.0049	198.46693	636.4365620613098
71	-1536.8218	793.089	-430.28802	-2791.929	-1152.7418	689.37573	-466.09662	-2598.2974	110.0	110.0	117149	-1458.0579	298.0267	-702.2173	-2550.3408	1451.5924	195.99806	646.3254296779633
72	-1314.931	411.36578	-530.6378	-2095.2305	-1285.6824	549.8887	-399.41702	-2478.63	110.0	110.0	118799	-1445.9069	302.52502	-678.4898	-2549.9844	1439.4622	197.79466	655.9696338176727
73	-1099.8452	444.988	-372.4695	-1883.8613	-1038.3756	354.77255	-477.37994	-1680.5883	110.0	110.0	120449	-1433.6301	304.9319	-669.1639	-2510.2043	1427.2267	192.88632	663.8610203266144
74	-786.8679	487.30655	-393.92966	-2488.7788	-989.2658	672.8963	-343.0069	-2512.3325	110.0	110.0	122099	-1420.5438	307.15033	-654.51013	-2534.1223	1414.1565	183.79808	672.4492018222809
75	-758.0277	521.54926	-248.43661	-2160.95	-1030.6821	561.43915	-278.69427	-2146.902	110.0	110.0	123749	-1405.6569	311.42902	-641.2765	-2605.5322	1399.1715	181.45735	680.6850492954254
76	-871.7219	431.1367	-362.2466	-1773.8151	-802.27625	549.8156	-232.26318	-2108.7625	110.0	110.0	125399	-1393.31	313.59018	-621.8732	-2617.338	1386.7766	180.88966	689.0872211456299
77	-986.8479	526.68304	-231.89105	-2217.6638	-966.69006	564.75385	-251.66156	-1937.467	110.0	110.0	127049	-1377.9606	316.99863	-608.611	-2570.0554	1371.277	180.74045	698.0195617675781
78	-682.0469	549.6405	-98.28003	-2072.179	-437.14413	188.10176	-238.78056	-910.22955	110.0	110.0	128699	-1360.4517	319.6326	-596.2219	-2558.2764	1353.5626	181.0139	706.5939793586731
79	-564.67926	353.44165	-188.50327	-1454.0803	-776.88947	437.23846	-287.4858	-1731.6512	110.0	110.0	130349	-1341.3573	323.58853	-576.8093	-2630.754	1334.2739	178.19392	716.3930606842041
80	-921.5701	473.9146	-340.57288	-2415.5466	-914.6958	374.21945	-142.14578	-1528.2229	110.0	110.0	131999	-1321.3969	326.99118	-561.3766	-2620.056	1314.3915	179.34561	726.4287142753601
81	-744.5645	571.1725	-165.24799	-2171.439	-775.7943	440.6864	-214.17982	-1636.801	110.0	110.0	133649	-1304.2668	326.11737	-539.4048	-2620.7007	1297.2306	178.08354	736.3138656616211
82	-791.62585	570.58105	-265.34384	-2542.5325	-543.94714	404.75143	-119.23604	-1405.5962	110.0	110.0	135299	-1286.6652	329.4988	-516.64935	-2616.013	1279.5957	175.70303	745.4443199634552
83	-720.74615	425.73752	-194.74089	-1558.2222	-666.59924	373.8417	-199.9435	-1272.6152	110.0	110.0	136949	-1265.7687	332.9165	-494.80438	-2624.1562	1258.4395	177.40811	753.8580226898193
84	-782.8905	322.27402	-342.3645	-1632.2559	-946.96466	595.4561	-197.79012	-1899.5216	110.0	110.0	138599	-1246.0035	331.43427	-477.54892	-2534.0208	1238.8468	173.29697	762.1833198070526
85	-937.9577	599.5993	-364.83463	-2510.6624	-819.445	450.6951	-368.10977	-1611.6528	110.0	110.0	140249	-1228.0359	332.5548	-471.74146	-2613.7778	1220.9976	173.22557	770.3086369037628
86	-720.9571	517.94934	-207.21643	-2086.4573	-711.08936	460.14032	-224.27605	-1571.3042	110.0	110.0	141899	-1211.6713	332.5005	-462.37875	-2608.6143	1204.5969	171.46686	779.6622717380524
