Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
90	-1325.0149	1123.597	-118.13866	-3654.0356	-979.02795	573.3986	-209.75671	-1959.5464	110.0	110.0	148499	-307.28024	433.05392	463.7797	-3181.3088	-307.27936	433.1959	475.26923	-3163.7004	3.6037848	2.5168538	25.08075	-10.487302	294.99713	1413.8698	1911.9503107070923
91	-633.72784	433.84668	-148.76501	-1670.6521	-871.8704	975.7907	-157.23228	-3707.0627	110.0	110.0	150149	-298.53107	429.9251	494.36783	-3098.0522	-298.5355	429.98547	498.01312	-3055.9878	3.6120818	2.5035985	24.611671	-9.402856	286.1729	1397.9718	1933.375717163086
92	-762.21356	455.1689	-94.989334	-1817.1318	-796.5338	848.4106	-196.17885	-3226.2908	110.0	110.0	151799	-297.72998	432.20264	506.47952	-3015.034	-297.72552	432.30905	510.49704	-2978.6655	3.6062784	2.5186062	22.189669	-8.016555	285.57632	1360.2603	1953.4729783535004
93	-1165.0117	772.37756	-151.8796	-2973.1763	-1133.7234	683.22906	-305.60342	-2786.8833	110.0	110.0	153449	-270.85666	425.60162	512.0786	-2723.6372	-270.85794	425.7245	517.4141	-2685.4216	3.591966	2.4939835	27.128197	-9.15699	258.57724	1385.0779	1973.5725266933441
94	-860.5411	1032.913	-96.0775	-3877.114	-650.7762	502.0963	-175.11983	-1580.578	110.0	110.0	155099	-284.26355	423.74097	514.2032	-2991.512	-284.25897	423.8163	510.6188	-2946.0657	3.6637976	2.5080345	33.985664	-8.885338	272.32175	1395.3102	1996.4991858005524
95	-1110.6167	903.2768	-147.75136	-4006.993	-860.8032	479.9748	-258.58957	-1590.9125	110.0	110.0	156749	-295.33826	417.7227	507.8544	-3058.046	-295.3387	417.8718	509.00513	-3001.9175	3.5584524	2.464617	26.48066	-9.022824	283.81293	1347.7404	2016.516070842743
96	-827.76965	493.20102	-286.99457	-1834.5438	-707.6584	548.37823	-108.18591	-1844.3943	110.0	110.0	158399	-325.16647	420.24545	518.3369	-3122.6284	-325.1626	420.38483	523.94305	-3069.1003	3.5548234	2.392739	27.713047	-9.3571005	313.7757	1348.2883	2036.081089258194
97	-772.3039	528.5112	-171.4295	-1960.0581	-761.2369	497.80045	-122.71646	-1917.6848	110.0	110.0	160049	-334.2049	416.22073	507.8013	-3079.9148	-334.2087	416.36224	500.75235	-3030.6833	3.5553122	2.3933218	23.341156	-7.9021764	323.1219	1336.8054	2056.1291122436523
98	-737.2174	607.44806	-154.56169	-2382.6384	-753.4457	360.48352	-300.38266	-1553.1782	110.0	110.0	161699	-326.73505	414.70908	500.97916	-2972.6238	-326.72897	414.82898	499.76117	-2924.5833	3.5373654	2.3656938	23.331394	-8.30382	315.56705	1281.3372	2076.214945793152
99	-788.8656	514.79266	-347.5483	-2050.346	-620.85876	430.35846	-140.92062	-1454.5032	110.0	110.0	163349	-309.5517	409.47372	519.00305	-2954.3948	-309.54932	409.61688	516.7576	-2904.99	3.510642	2.3475058	27.872082	-13.112864	298.58615	1315.568	2095.6945567131042
100	-662.0099	427.1053	-90.49437	-1632.4402	-719.53687	429.57382	-71.28259	-1541.6	110.0	110.0	164999	-314.92587	411.36975	485.44284	-2850.1892	-314.9236	411.49435	480.1173	-2851.093	3.5217364	2.3192406	27.802433	-9.041079	304.166	1272.9941	2115.4334151744843
