Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
43	-197.96065	9.145492	-183.08731	-217.82274	-167.056	19.015575	-143.05785	-195.25104	110.0	110.0	70949	-186.17044	3.8113027	-176.61746	-202.11917	-186.17064	3.8054924	-176.38148	-202.10461	-0.14015654	0.883473	2.6233897	-13.1318	186.10118	0.46198952	700.060788154602
44	-195.12344	9.198853	-178.85416	-212.28467	-186.31589	16.697592	-147.25323	-201.55539	110.0	110.0	72599	-185.78879	3.7939687	-176.3123	-201.3163	-185.78886	3.7894983	-176.66386	-200.37193	-0.14720602	0.8874479	2.9932582	-10.370512	185.7219	0.45439613	718.9748313426971
45	-196.06026	6.981999	-180.00665	-205.76134	-167.29546	17.689934	-138.14642	-196.81621	110.0	110.0	74249	-185.53256	3.9934042	-175.93034	-202.18906	-185.5322	3.9918265	-175.8398	-200.88298	-0.1406311	0.8883496	2.7526422	-11.697765	185.47284	0.47260246	738.1505558490753
46	-195.32613	7.833779	-180.37605	-209.29771	-174.83533	15.754028	-151.47615	-205.58398	110.0	110.0	75899	-185.467	4.1306834	-175.61317	-202.56573	-185.46736	4.1280866	-175.86853	-202.42023	-0.1352673	0.89061797	2.7689195	-9.663701	185.41176	0.4502455	756.9279980659485
47	-194.64641	10.914	-176.83638	-216.8332	-170.03531	16.65667	-149.03792	-200.34215	110.0	110.0	77549	-184.97131	4.2487783	-175.21307	-203.9617	-184.97108	4.2464175	-175.35353	-202.67465	-0.12231884	0.89101523	3.3851342	-9.195492	184.91989	0.4507021	776.6605446338654
48	-195.6552	8.274806	-181.3614	-212.21068	-170.00974	7.0487204	-158.36284	-185.0709	110.0	110.0	79199	-184.63655	4.1844754	-174.90523	-201.95166	-184.63678	4.1806316	-174.29437	-201.35844	-0.12972745	0.89134717	3.0162926	-9.819075	184.58276	0.45470807	795.6303038597107
49	-199.21317	9.286391	-177.90788	-209.51834	-183.55643	8.883336	-167.86978	-193.95802	110.0	110.0	80849	-184.40907	4.0744376	-174.61127	-201.9184	-184.40883	4.0702834	-174.41098	-202.30615	-0.12242127	0.8899299	3.0008235	-9.465929	184.35458	0.43665224	815.4450352191925
50	-195.46408	9.354982	-173.73663	-215.43373	-170.1011	16.683475	-143.9046	-188.55815	110.0	110.0	82499	-184.22621	3.937366	-174.13487	-201.12544	-184.22636	3.9332964	-174.30771	-200.20824	-0.1234855	0.8855617	2.4813418	-9.273825	184.18095	0.42719674	834.810391664505
51	-192.26756	7.777484	-178.23203	-213.0261	-162.95137	13.540878	-140.79756	-182.91055	110.0	110.0	84149	-184.07376	3.9436333	-173.94041	-200.61589	-184.07379	3.9420385	-174.10262	-199.92538	-0.11036868	0.8907401	2.9818	-10.318917	184.02974	0.42938358	854.7081587314606
52	-192.32039	8.9989605	-180.63882	-211.77022	-174.55557	19.64982	-143.6118	-197.18687	110.0	110.0	85799	-182.85747	3.953291	-173.36363	-199.64021	-182.85712	3.9518623	-173.17543	-198.46242	-0.1088916	0.89307296	2.998352	-10.294797	182.80347	0.42120165	874.7208619117737
