Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
49	-917.1706	422.08957	-316.18314	-1829.4395	-902.3387	527.7748	-141.25754	-1710.1089	110.0	110.0	80849	1433.3376	471.206	2559.625	-1052.2217	-1467.0715	1856.6621	661.2120542526245
50	-859.7009	462.49097	-287.259	-2214.847	-819.25604	395.85916	-138.43826	-1437.3948	110.0	110.0	82499	1436.7192	464.50156	2554.6807	-1063.3486	-1470.7224	1846.0264	675.791736125946
51	-781.83563	432.97565	-156.46037	-2181.8953	-1102.0856	772.77496	-166.4695	-2635.7366	110.0	110.0	84149	1437.3374	453.04276	2526.776	-920.89716	-1470.508	1777.87	690.5199000835419
52	-979.2162	483.30505	-271.37888	-2194.0825	-751.7515	448.0404	-171.9559	-1372.8339	110.0	110.0	85799	1439.864	447.035	2488.7822	-842.14325	-1472.7875	1773.29	705.2052896022797
53	-849.6542	342.45102	-391.80264	-1571.2228	-2010.5706	2624.6294	-124.55254	-9518.763	110.0	110.0	87449	1437.971	437.79984	2460.8904	-833.92645	-1470.5509	1800.5249	719.8013834953308
54	-762.31537	506.66812	-229.51236	-2293.6187	-760.2105	385.56995	-282.67517	-1491.5005	110.0	110.0	89099	1436.06	432.34503	2475.143	-810.2166	-1467.7479	1740.9242	734.1303169727325
55	-1003.8395	540.2419	-394.19092	-2297.0757	-712.71185	606.8164	-155.89046	-2039.0076	110.0	110.0	90749	1427.3556	430.75717	2492.13	-816.0309	-1458.6333	1697.314	748.6895542144775
56	-1101.742	542.57043	-229.22224	-2227.8303	-1206.5177	604.7886	-260.73822	-2220.7625	110.0	110.0	92399	1419.2476	427.57944	2494.4685	-795.31287	-1450.1273	1690.5817	763.2445821762085
57	-925.3124	369.25247	-353.72177	-1588.9502	-825.57117	485.0141	-297.51102	-1691.898	110.0	110.0	94049	1409.9196	426.12015	2520.5369	-830.78796	-1440.1691	1649.673	778.0517611503601
58	-645.1737	229.7546	-253.83882	-1111.4072	-1108.5946	562.3781	-258.9941	-2048.9192	110.0	110.0	95699	1402.1738	420.9324	2536.0486	-766.1318	-1432.1016	1601.637	793.2510759830475
59	-891.10815	414.40817	-441.44873	-1756.1652	-699.0587	305.03244	-153.86006	-1341.7478	110.0	110.0	97349	1393.0527	422.4466	2520.3	-786.60803	-1422.5319	1556.5452	807.9170727729797
60	-1175.3971	549.0624	-511.1117	-2489.4868	-572.68066	233.87048	-176.05144	-882.3793	110.0	110.0	98999	1382.6656	421.27774	2477.081	-803.7276	-1411.3588	1524.5953	822.519660949707
61	-621.719	377.0641	-89.38524	-1391.1913	-604.20087	382.6603	-108.37574	-1289.3533	110.0	110.0	100649	1369.5792	414.67392	2413.5867	-774.3408	-1397.8102	1469.0306	837.0370659828186
62	-691.9323	367.55396	-127.57687	-1524.918	-679.49445	284.56677	-280.8363	-1292.0234	110.0	110.0	102299	1355.0096	413.532	2386.1309	-839.01434	-1383.03	1458.4585	851.6770040988922
63	-828.99945	408.67242	-346.91797	-1659.4127	-707.7297	428.66626	-167.04103	-1580.3726	110.0	110.0	103949	1339.379	410.03088	2314.9521	-821.14935	-1367.1748	1421.0339	866.4517772197723
64	-992.47565	814.30914	-203.90007	-3617.5935	-875.55896	419.1669	-357.2861	-1669.2094	110.0	110.0	105599	1324.2548	408.80887	2252.9585	-859.5774	-1351.5	1394.9368	881.409040927887
65	-824.9499	471.75708	-311.65668	-1959.4224	-701.64185	505.7662	-61.32858	-1470.6694	110.0	110.0	107249	1313.257	406.99942	2254.3464	-820.15607	-1340.2687	1362.5021	896.5064177513123
66	-661.19836	402.3271	-149.29134	-1825.286	-771.91345	438.25446	-271.85867	-1837.6135	110.0	110.0	108899	1298.5898	403.07526	2285.7957	-814.96906	-1325.3074	1321.9015	911.2297613620758
67	-964.79614	794.4324	-179.9366	-2968.563	-947.228	225.97305	-666.2364	-1508.3737	110.0	110.0	110549	1284.6145	396.98	2280.6123	-828.9327	-1311.0991	1294.8064	925.8230087757111
68	-910.65765	599.1731	-189.4881	-2741.5056	-888.17725	408.97482	-451.18427	-1976.7784	110.0	110.0	112199	1271.4227	390.67215	2274.4556	-805.4269	-1297.7275	1281.3656	940.479161977768
69	-984.101	482.30188	-143.08113	-1903.2137	-759.67706	505.12192	-104.79616	-1803.447	110.0	110.0	113849	1255.7247	387.60352	2269.792	-827.87476	-1281.6227	1244.46	955.0435531139374
70	-743.59143	342.8506	-247.32365	-1740.979	-824.3063	523.1966	-194.81099	-1955.0588	110.0	110.0	115499	1239.1282	382.61377	2264.5823	-845.43256	-1264.1685	1203.0754	969.5857837200165
71	-860.0	466.12424	-255.19919	-2033.3448	-807.71454	626.27405	-107.94007	-2355.0789	110.0	110.0	117149	1222.7327	382.72122	2263.9604	-854.6403	-1247.8737	1216.9014	984.3912825584412
72	-1048.6613	676.2867	-112.758385	-2575.9617	-904.27716	707.64813	-179.05927	-2320.4177	110.0	110.0	118799	1207.4047	381.1404	2272.6042	-831.4393	-1232.3074	1190.6732	999.4097740650177
73	-510.1059	312.41794	-76.71178	-1384.4	-866.6149	277.44083	-506.16632	-1318.3695	110.0	110.0	120449	1194.8676	382.65176	2270.565	-894.3693	-1219.7528	1195.8815	1014.4887638092041
74	-692.6519	299.0386	-131.71375	-1179.8777	-661.58435	365.22372	-221.85689	-1365.3373	110.0	110.0	122099	1185.0901	384.8017	2258.018	-948.7656	-1209.9753	1187.2988	1029.4001350402832
75	-718.3651	314.26456	-354.9358	-1672.5891	-786.2993	886.09454	-88.800606	-3345.4949	110.0	110.0	123749	1176.6335	386.62534	2268.1682	-977.9286	-1201.7075	1217.5756	1044.5944266319275
76	-774.4909	507.8526	-162.7314	-1900.3937	-939.36847	534.237	-389.10587	-1765.161	110.0	110.0	125399	1173.1647	393.01788	2223.5867	-1037.7817	-1198.5123	1201.4087	1059.694812297821
77	-781.0717	419.25772	-147.15854	-1757.3323	-748.778	260.67566	-375.5799	-1149.1177	110.0	110.0	127049	1171.6086	392.58643	2205.4143	-1018.0544	-1196.7373	1209.1125	1074.872234582901
78	-914.865	472.88876	-311.69766	-2050.9404	-668.6299	491.11957	-211.57896	-1852.8456	110.0	110.0	128699	1169.7837	391.26337	2138.0566	-991.3229	-1194.5837	1177.0785	1090.5312507152557
79	-856.132	348.47592	-245.58458	-1615.7832	-1056.5369	973.9306	-190.81662	-3731.8313	110.0	110.0	130349	1164.6193	388.87573	2105.5479	-1010.0649	-1189.1039	1148.5756	1106.3165698051453
80	-674.17633	414.61783	-57.625256	-1862.6965	-942.5934	387.43857	-239.45871	-1537.6211	110.0	110.0	131999	1162.0382	387.23978	2108.5374	-938.60223	-1187.0782	1159.4824	1121.511944770813
81	-909.88873	811.402	-135.68965	-3631.0872	-679.04443	415.84198	-235.32092	-1690.1674	110.0	110.0	133649	1165.4839	383.45087	2090.959	-920.7687	-1190.2354	1169.3994	1136.7964372634888
82	-769.3191	419.68195	-169.55063	-1716.9723	-1047.7761	468.87402	-439.4343	-1906.3075	110.0	110.0	135299	1160.1729	378.25342	2060.141	-873.05194	-1184.2764	1145.8988	1151.8693208694458
83	-755.1846	345.97366	-113.53856	-1366.2778	-744.66815	544.6085	-79.23423	-1789.9906	110.0	110.0	136949	1153.3184	377.69147	2091.2979	-870.51685	-1177.6188	1172.0394	1167.2566931247711
84	-919.63745	537.7213	-378.67697	-2197.2124	-1023.1367	597.81665	-116.729614	-2272.207	110.0	110.0	138599	1153.0529	375.3704	2090.4504	-877.65753	-1176.8727	1123.5338	1182.7945861816406
85	-788.016	320.6468	-325.53387	-1469.0985	-993.36865	828.7991	-100.60824	-3132.4097	110.0	110.0	140249	1148.5204	373.61832	2062.0017	-878.7732	-1172.1406	1123.7866	1198.0975832939148
86	-698.54364	485.19205	-161.0243	-1672.9834	-1182.4923	956.4165	-191.13612	-3258.0771	110.0	110.0	141899	1142.264	373.93375	2033.4575	-800.90155	-1165.3601	1103.3525	1213.3353090286255
87	-1145.9725	582.5831	-439.64893	-2628.565	-850.9581	620.5295	-268.2135	-2215.4841	110.0	110.0	143549	1134.4396	370.4784	2002.4064	-827.008	-1157.715	1103.2087	1228.7586646080017
88	-793.122	580.7595	-176.76395	-2491.5159	-627.91296	251.10832	-208.53923	-1139.7518	110.0	110.0	145199	1129.1388	367.48788	1984.8489	-806.7975	-1152.355	1076.1082	1244.156590461731
89	-940.4293	480.83994	-207.27518	-2066.9414	-848.82275	536.0159	-324.7851	-2310.6956	110.0	110.0	146849	1124.0289	363.13458	1962.3057	-790.4548	-1147.122	1071.8801	1259.4019486904144
90	-632.44086	341.40283	-48.379406	-1474.4984	-665.883	371.26483	-196.88339	-1661.0828	110.0	110.0	148499	1120.152	360.29883	1934.5012	-805.8374	-1143.0187	1068.587	1274.7883532047272
91	-983.436	581.7499	-283.70688	-2178.2573	-827.58215	401.77408	-317.93326	-1520.4756	110.0	110.0	150149	1113.934	354.76242	1900.197	-807.3159	-1136.4319	1061.1045	1290.3611814975739
92	-840.06744	484.0799	-279.36688	-1727.6932	-969.95233	562.8559	-107.924194	-1928.9893	110.0	110.0	151799	1106.6965	352.45895	1918.2101	-792.35925	-1129.1793	1026.956	1305.8897874355316
93	-910.90436	690.3273	-138.54073	-2679.941	-486.59686	330.62915	-107.45715	-1205.1975	110.0	110.0	153449	1098.9929	349.1796	1944.4747	-805.53687	-1121.3202	1028.3092	1321.4928052425385
94	-929.76117	421.43845	-312.20917	-1865.7427	-780.32275	429.52542	-85.20161	-1418.3296	110.0	110.0	155099	1091.9401	347.5088	1946.246	-779.5348	-1114.2551	1034.4854	1337.2623949050903
95	-629.1583	396.0202	-136.19044	-1514.3495	-763.83997	478.27002	-238.88506	-1488.964	110.0	110.0	156749	1087.6163	346.24902	1959.8702	-837.53894	-1109.5366	1007.2388	1351.6181304454803
96	-780.5052	550.01764	-233.48088	-2527.8452	-810.3102	707.2129	-254.6164	-2557.086	110.0	110.0	158399	1082.4258	346.91525	1968.3091	-840.08496	-1104.4685	997.9045	1365.6010067462921
97	-1040.3279	488.98157	-386.01123	-2270.8625	-826.6525	664.6338	-83.79875	-2074.887	110.0	110.0	160049	1078.7443	347.94138	1930.2887	-749.03076	-1100.7463	993.6094	1379.5273587703705
98	-640.3987	350.02484	-221.19907	-1394.1099	-787.3915	537.7093	-231.26123	-1692.3651	110.0	110.0	161699	1073.9247	349.5459	1914.7323	-820.07446	-1095.8079	992.655	1393.6837182044983
99	-754.8814	416.58157	-265.8149	-1835.0411	-809.41504	500.36945	-163.02109	-1867.049	110.0	110.0	163349	1068.7657	347.73236	1920.7805	-871.21857	-1090.0884	985.05194	1408.4190316200256
100	-858.05066	493.67926	-332.48358	-2017.2544	-928.5877	329.9348	-455.73157	-1621.9382	110.0	110.0	164999	1061.2588	346.35287	1942.7238	-898.8646	-1082.4905	996.113	1422.519537448883
