Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
39	-1052.2965	1174.4661	-182.1723	-4947.8755	-1756.5354	1017.1611	-447.68637	-3813.2332	110.0	110.0	64349	-1177.515	1197.3911	550.78766	-10172.095	1150.2799	3155.0806	355.3163332939148
40	-1258.7524	952.0484	-252.95146	-3785.483	-1210.5128	1145.9597	-150.77148	-3736.7612	110.0	110.0	65999	-1122.6727	1212.7184	625.6905	-10334.71	1094.7947	3165.8623	364.61390924453735
41	-1278.6042	886.8521	-90.872826	-3794.4404	-1229.446	725.2547	-246.38176	-2700.9211	110.0	110.0	67649	-1046.7274	1212.2106	718.6162	-10320.956	1019.0468	3110.6545	374.0549306869507
42	-1160.8958	779.4445	-183.57959	-2962.7615	-1254.7081	986.1239	-235.25667	-3452.2698	110.0	110.0	69299	-978.81116	1208.5127	797.10834	-10429.819	950.49243	3025.6423	383.32879090309143
43	-811.18335	409.65103	-263.86194	-1398.9069	-1241.0396	632.20386	-530.913	-2352.3945	110.0	110.0	70949	-916.14014	1218.7224	882.4576	-10351.241	887.16656	3022.011	392.6515426635742
44	-1417.2814	1249.5461	-49.65433	-4449.681	-924.65497	526.70374	-103.10194	-1756.4637	110.0	110.0	72599	-840.3455	1212.6322	945.8077	-10333.032	812.395	2998.7874	401.9777753353119
45	-1327.1808	928.9929	-151.33893	-3447.5696	-959.38477	604.1461	-287.99017	-2009.7852	110.0	110.0	74249	-775.49646	1210.3903	1022.54803	-10425.187	746.352	3077.2605	411.18836665153503
46	-890.75867	710.5211	-72.895546	-2937.7192	-1657.8018	1078.2181	-68.34014	-3521.9333	110.0	110.0	75899	-703.0527	1222.3237	1093.8641	-10546.617	673.4553	2982.2097	420.5462713241577
47	-1161.4592	754.02814	-307.00977	-2947.4905	-1463.8447	1743.301	-154.8646	-6238.87	110.0	110.0	77549	-613.3476	1215.8009	1172.815	-10671.426	583.60565	2951.7158	429.84993147850037
48	-1344.9592	830.7497	-267.08746	-3049.7844	-965.1566	707.36346	-52.69312	-2164.2935	110.0	110.0	79199	-537.54926	1217.9426	1263.3121	-10732.934	507.74774	2925.058	439.21779680252075
49	-1243.976	806.01245	-364.51	-3448.2952	-1224.8684	576.9444	-651.1459	-2441.042	110.0	110.0	80849	-468.42236	1220.1412	1355.4747	-10898.198	438.80637	2961.7576	449.04275941848755
50	-955.7723	486.96674	-251.54588	-2160.6243	-1468.2672	979.4906	-670.835	-4257.52	110.0	110.0	82499	-387.05032	1213.8789	1437.6066	-11092.526	358.0444	2890.7422	458.4876501560211
51	-719.18945	439.91528	-193.57895	-1999.6478	-924.1258	569.4778	-331.05234	-2345.4746	110.0	110.0	84149	-319.64392	1219.5748	1509.3147	-10928.51	290.346	2892.3218	467.96243953704834
52	-1050.2225	541.5832	-186.61508	-1826.6029	-849.7084	634.394	-173.7443	-2441.4219	110.0	110.0	85799	-242.95636	1214.6487	1575.0752	-11138.381	213.25987	2881.1575	477.36182928085327
53	-1424.4838	1385.025	-232.70088	-4672.807	-802.0648	312.38324	-331.64957	-1259.28	110.0	110.0	87449	-174.42862	1210.499	1627.2645	-11211.566	145.10243	2841.5864	486.7657208442688
54	-1879.114	1107.029	-440.1619	-4843.205	-1209.135	1013.6629	-158.20215	-3223.076	110.0	110.0	89099	-102.268364	1191.8488	1689.3866	-11273.2705	73.29632	2802.229	496.22520208358765
55	-1289.8976	1067.3042	-373.21915	-4610.687	-1622.8574	1566.3944	-386.23016	-5692.9346	110.0	110.0	90749	-48.947323	1194.5034	1775.0562	-11580.588	19.454315	2828.5476	505.678297996521
56	-1116.836	971.93066	-137.12083	-4294.593	-1812.1375	1295.5664	-495.08752	-4426.4033	110.0	110.0	92399	26.4741	1180.111	1823.2123	-11698.063	-55.52379	2788.7888	515.1743142604828
57	-929.0356	859.9873	-227.55995	-3854.6995	-877.0875	468.73462	-105.84952	-1911.2642	110.0	110.0	94049	90.08301	1181.936	1882.7792	-11593.835	-119.48941	2810.3074	524.5636439323425
58	-1451.2319	1440.9915	-159.1928	-5327.8076	-1231.3451	784.44055	-414.82352	-3154.6516	110.0	110.0	95699	156.56544	1175.8008	1922.5927	-11714.39	-186.1889	2768.393	534.4125473499298
59	-1536.3656	1193.2678	-268.7235	-3578.2056	-1174.2079	708.6712	-87.77362	-2566.5913	110.0	110.0	97349	222.15993	1169.1348	1971.5248	-11513.871	-251.60043	2765.3208	544.3832011222839
60	-1290.1635	1166.6898	-203.24771	-4138.214	-1344.816	1251.6573	-268.24487	-4197.284	110.0	110.0	98999	279.77448	1162.0779	2022.6698	-11554.895	-308.54346	2691.006	554.1618084907532
61	-1029.8502	916.1657	-249.53334	-3023.4548	-1061.8253	1149.8783	-103.625206	-3477.7334	110.0	110.0	100649	330.16534	1164.5962	2060.633	-11725.086	-358.67084	2736.3267	563.5241522789001
62	-1221.405	684.54596	-166.86978	-2487.6052	-1625.3837	1050.2397	-695.65436	-4204.521	110.0	110.0	102299	387.0466	1139.6498	2097.7063	-11799.4375	-415.52966	2700.7424	573.0295553207397
63	-1080.9094	470.2826	-166.8935	-2229.11	-1717.3926	1206.7863	-274.56903	-4423.1377	110.0	110.0	103949	433.16025	1136.1635	2140.1614	-11762.467	-461.45535	2736.489	582.5325222015381
64	-1252.9313	740.6465	-259.27634	-2922.819	-1298.0845	766.6484	-543.15796	-3202.4856	110.0	110.0	105599	487.84058	1123.4362	2179.9382	-11539.341	-516.7786	2630.4526	591.9489033222198
65	-1082.1376	1129.6256	-43.727436	-3878.596	-2128.716	1312.4479	-752.9438	-5056.3613	110.0	110.0	107249	544.644	1110.0364	2223.3574	-11472.568	-574.1322	2622.1987	601.48606133461
66	-1237.3478	805.2818	-234.12895	-3322.7766	-1663.8365	1550.9255	-224.84479	-5870.7603	110.0	110.0	108899	596.44055	1101.0502	2253.1636	-11217.284	-625.30194	2654.5442	610.943784236908
67	-1886.7355	1109.8524	-606.8757	-4026.7024	-1832.3444	1372.2361	-290.59753	-4503.289	110.0	110.0	110549	651.6971	1074.1833	2299.6458	-10999.069	-680.8875	2657.7969	620.4489932060242
68	-1286.6682	741.4558	-97.62497	-2666.1448	-1859.4324	1352.6027	-337.17877	-3902.826	110.0	110.0	112199	697.7477	1060.6558	2369.3552	-11062.22	-726.4583	2661.877	629.9541366100311
69	-1505.1523	1296.6825	-362.09915	-5062.323	-1283.4724	1324.9813	-123.84677	-4399.6147	110.0	110.0	113849	738.41724	1064.4648	2454.405	-10997.987	-766.092	2648.7417	639.3952016830444
70	-1140.8594	874.0005	-234.76959	-3321.1523	-964.6169	737.9171	-94.72925	-2849.3728	110.0	110.0	115499	781.14716	1039.0803	2489.6267	-10804.042	-808.8735	2611.908	648.8973624706268
