Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
48	-129.55194	31.047092	-70.50564	-184.53488	-133.06769	21.25096	-102.917435	-166.02397	110.0	110.0	79199	-181.51949	26.891394	-124.121506	-282.57382	180.30167	0.8765189	518.4396073818207
49	-137.36754	23.484549	-102.85441	-189.90831	-127.017395	24.97955	-86.428665	-168.8543	110.0	110.0	80849	-181.68027	27.120316	-124.72202	-282.6466	180.48064	0.888762	528.4863817691803
50	-138.757	30.796967	-85.70522	-200.69106	-133.19803	27.535053	-88.783875	-174.11986	110.0	110.0	82499	-181.6191	27.23805	-125.30944	-283.5574	180.42235	0.8788443	538.3165276050568
51	-131.43343	20.672953	-73.44705	-166.5383	-130.82925	27.191916	-93.577774	-176.43733	110.0	110.0	84149	-181.94315	27.610535	-125.22159	-284.27304	180.76666	0.8782416	547.9767615795135
52	-139.37082	30.745052	-88.392784	-188.73888	-138.43192	20.83035	-98.8683	-160.781	110.0	110.0	85799	-182.17075	28.060993	-124.82854	-286.232	180.99742	0.9008067	557.7154848575592
53	-147.55527	29.25903	-91.36564	-198.50447	-148.7172	27.749739	-116.60434	-200.89725	110.0	110.0	87449	-182.22789	28.422916	-124.49235	-286.36328	181.07224	0.87401956	567.7874910831451
54	-140.32394	31.348679	-100.858734	-219.36906	-132.76323	27.864176	-80.66844	-165.40959	110.0	110.0	89099	-182.19624	28.706226	-124.32788	-287.6286	181.05357	0.87196594	578.0818328857422
55	-125.91743	23.486872	-77.91989	-164.00179	-121.5074	31.003164	-79.57464	-166.01013	110.0	110.0	90749	-182.09695	28.949749	-124.1657	-289.77435	180.9599	0.90366364	590.2087736129761
56	-143.1043	26.085049	-98.31047	-194.01797	-115.08059	29.442884	-59.687107	-154.51279	110.0	110.0	92399	-181.83633	29.303282	-123.91193	-302.79935	180.71057	0.9249528	600.2724130153656
57	-107.26757	24.664185	-67.59536	-164.66942	-129.28355	25.010078	-80.71899	-159.88498	110.0	110.0	94049	-181.40004	29.623577	-123.890274	-308.30463	180.29356	0.9227322	610.4832656383514
58	-131.28505	30.160744	-73.733086	-172.11723	-109.64176	20.12505	-65.141975	-140.16156	110.0	110.0	95699	-180.96454	29.83011	-123.300476	-304.5338	179.83755	0.9256525	620.4537763595581
59	-131.62132	27.289919	-84.97467	-175.70242	-115.57539	30.686308	-61.218914	-162.85458	110.0	110.0	97349	-180.44432	30.01824	-123.402534	-308.94992	179.33762	0.9168349	630.1608757972717
60	-128.34749	35.12373	-77.10076	-196.4198	-129.45079	29.93819	-82.68108	-187.9217	110.0	110.0	98999	-179.79573	30.115458	-122.81611	-309.0839	178.70306	0.92140114	639.9471282958984
61	-128.62602	33.60156	-80.17825	-186.69386	-114.065796	26.943714	-76.26149	-180.46797	110.0	110.0	100649	-179.28262	30.327211	-122.07498	-308.0662	178.1965	0.92008585	649.7590465545654
