Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
72	-1236.1527	671.8836	-309.3213	-2444.6548	-958.2877	1250.1423	-130.1608	-4601.7075	110.0	110.0	118799	777.9966	615.76	1728.6495	-2637.805	-799.2179	1124.6774	1160.8920109272003
73	-1068.9601	834.9837	-99.2938	-3494.886	-915.4971	397.43088	-271.02634	-1748.1658	110.0	110.0	120449	798.0008	611.679	1763.7849	-2584.6865	-818.3062	1110.2255	1175.3685476779938
74	-853.02893	493.88385	-357.2277	-2394.469	-1000.3024	805.1041	-52.58397	-3069.3572	110.0	110.0	122099	814.6077	608.64935	1806.1	-2506.2812	-834.3188	1117.2822	1189.6442549228668
75	-1037.5575	829.2716	-160.30626	-3314.3188	-1063.1174	760.80457	-392.37518	-2591.289	110.0	110.0	123749	828.7681	603.856	1828.1805	-2473.2476	-848.30927	1085.0704	1204.5026030540466
76	-1145.2507	910.20593	-59.085342	-3164.6785	-843.3573	506.56778	-197.22314	-1802.2843	110.0	110.0	125399	843.763	596.2167	1873.8871	-2372.108	-863.21545	1084.7269	1218.7869498729706
77	-779.21796	530.4539	-132.85892	-2036.2262	-1425.0173	801.12695	-273.92883	-2891.5093	110.0	110.0	127049	852.33685	596.17084	1898.1088	-2330.1077	-871.25336	1036.9606	1233.1604228019714
78	-534.7094	289.2841	-52.218735	-1207.1794	-1361.4872	614.41565	-466.86697	-2270.5195	110.0	110.0	128699	860.28064	593.5112	1901.8654	-2276.8892	-878.7303	1034.9729	1247.506514787674
79	-777.0804	698.4614	-111.44509	-3091.1528	-886.23846	486.13568	-353.2694	-1812.3077	110.0	110.0	130349	872.6726	587.1242	1901.7876	-2264.2383	-891.462	1019.2086	1262.389271736145
80	-898.1832	647.7835	-146.80319	-2829.154	-779.4305	490.42563	-80.392685	-1686.6553	110.0	110.0	131999	879.82477	584.71796	1900.5897	-2204.2937	-898.1617	992.5517	1276.7791757583618
81	-864.3881	537.8353	-182.61302	-2103.6965	-912.1999	529.007	-228.82953	-2056.8232	110.0	110.0	133649	884.14954	586.7579	1885.6796	-2152.591	-902.5359	1003.1661	1291.8092169761658
82	-864.48956	541.23663	-151.02777	-2025.8209	-1372.6245	778.46277	-177.27539	-2813.3384	110.0	110.0	135299	893.60516	581.8836	1856.2322	-2233.6145	-912.0089	997.3159	1310.5004408359528
83	-1146.9509	1006.51416	-206.24797	-3395.125	-1086.1367	1206.143	-144.91017	-4328.098	110.0	110.0	136949	900.8512	580.7619	1833.4988	-2195.5735	-919.21454	1001.3953	1329.6671998500824
84	-757.44434	476.89645	-114.9418	-1909.696	-724.19055	553.58734	-78.03212	-1910.4735	110.0	110.0	138599	905.8167	586.3805	1817.9817	-2231.4807	-924.518	994.7029	1345.048151731491
85	-975.708	629.22723	-294.93826	-2121.0088	-566.29553	365.4696	-48.840355	-1456.603	110.0	110.0	140249	920.53204	581.0098	1841.4833	-2021.7368	-939.0701	993.0628	1360.0165617465973
