Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
85	-911.9771	671.0728	-380.77298	-2468.3774	-878.3459	498.91028	-360.12115	-2240.844	110.0	110.0	140249	-181.25383	366.0352	670.79095	-2893.3772	-181.25987	366.03918	701.0948	-2893.6062	3.8604057	2.8058915	34.35303	-8.708407	175.87932	2067.196	1920.380075931549
86	-1146.8536	624.0354	-291.8759	-2310.7905	-580.5338	219.53423	-168.15181	-870.3569	110.0	110.0	141899	-175.37706	360.7335	657.32806	-2837.4204	-175.38191	360.80966	661.08923	-2780.4954	3.8471603	2.7653189	36.993675	-7.494114	170.12968	2051.849	1944.7222790718079
87	-834.15955	678.9985	-85.59687	-2341.3115	-1080.921	629.4683	-266.10852	-2209.0505	110.0	110.0	143549	-208.43005	365.2681	612.7943	-3064.8389	-208.44026	365.31927	644.9765	-3052.4917	3.818233	2.754062	39.717274	-7.011001	203.50772	2017.1207	1969.4736070632935
88	-972.0812	615.9866	-219.06226	-2257.9453	-1136.7556	525.9031	-310.062	-2223.5151	110.0	110.0	145199	-213.69983	368.32227	620.8352	-3111.681	-213.7074	368.30392	633.31964	-3030.6604	3.8307943	2.7327626	40.47708	-8.105606	208.57382	1970.1898	1993.8300232887268
89	-677.90204	405.04416	-100.68908	-1413.4845	-851.3591	603.32263	-214.57428	-2026.8583	110.0	110.0	146849	-200.59578	364.2192	630.81934	-3059.4404	-200.60594	364.28503	625.6304	-2964.8328	3.8465216	2.7356753	40.26947	-11.892309	195.35335	2042.5125	2017.5274798870087
90	-664.40375	305.79654	-131.18295	-1326.9238	-583.42834	368.7304	-184.5866	-1519.7461	110.0	110.0	148499	-165.5585	365.3077	591.7886	-3163.0376	-165.55772	365.3196	581.3122	-3025.2778	3.8310628	2.7347758	35.788727	-9.873448	160.23756	2026.5227	2041.2610156536102
91	-779.76086	470.262	-227.4789	-1794.1622	-926.76874	390.26968	-360.83115	-1522.6244	110.0	110.0	150149	-178.41402	358.88843	595.8747	-3118.284	-178.42305	358.92758	576.45703	-2995.9124	3.8476226	2.7711031	34.52653	-12.8878565	173.5558	2026.3354	2065.459803342819
92	-821.24396	554.07025	-139.39876	-1754.9143	-951.6515	476.78458	-317.05582	-1753.4377	110.0	110.0	151799	-206.2916	357.7226	576.0394	-3124.182	-206.29942	357.6296	598.27234	-3038.6934	3.7962556	2.6602333	41.868107	-10.864401	201.56206	2001.6145	2089.7450239658356
93	-965.7482	764.35077	-263.96796	-2999.8774	-635.3802	242.60336	-295.79233	-1013.6442	110.0	110.0	153449	-221.04666	350.00726	580.2876	-3385.7812	-221.04839	349.98148	585.3867	-3263.8472	3.7970946	2.6392872	40.198288	-8.429674	216.31044	1995.2603	2113.869745492935
94	-954.9825	486.37387	-262.24442	-2060.897	-570.98785	404.40787	-265.02362	-1705.4318	110.0	110.0	155099	-219.36491	343.64902	545.6673	-3124.047	-219.36705	343.59592	561.3488	-3046.0784	3.8245318	2.708818	37.541245	-9.607218	214.50464	1961.57	2137.886713027954
95	-802.14386	668.498	-85.51107	-2795.8381	-754.6815	635.4662	-77.84108	-1998.8765	110.0	110.0	156749	-210.92921	332.72147	545.84576	-2943.1396	-210.94125	332.69592	568.0287	-2896.726	3.8054607	2.6943152	41.149876	-8.392498	206.61234	1873.4052	2161.768934726715
96	-916.2929	576.54236	-220.88196	-2387.2368	-980.70276	622.67737	-202.01999	-2110.078	110.0	110.0	158399	-259.93073	340.69373	516.7829	-3080.4397	-259.92517	340.62814	528.1359	-3041.5122	3.7624633	2.659286	44.238834	-8.191782	255.8406	1991.0597	2186.102520942688
97	-876.11066	932.72736	-219.33272	-4025.9783	-771.75824	607.7375	-93.63005	-1912.5209	110.0	110.0	160049	-220.16371	334.20602	536.06995	-3091.3633	-220.15906	334.09164	535.1086	-3015.6042	3.8333535	2.6807575	46.024033	-10.192963	215.60602	2012.6777	2210.76527261734
98	-1045.7607	636.4008	-192.33815	-2399.6975	-969.9608	864.40295	-130.4991	-3134.6501	110.0	110.0	161699	-227.86652	318.2021	485.3711	-2989.6196	-227.87689	318.2466	489.58194	-2980.5203	3.7997482	2.757673	38.91017	-8.467348	223.49002	1976.4558	2234.902164697647
99	-894.27954	334.35526	-209.71028	-1545.5708	-619.77594	321.4883	-73.46344	-1123.4928	110.0	110.0	163349	-229.53491	320.52872	547.8936	-2965.654	-229.54254	320.5009	513.71796	-2938.3271	3.7945652	2.763062	37.417946	-8.376644	225.2818	2009.2041	2259.230753183365
100	-860.1422	632.71454	-332.43555	-3001.2017	-1001.2584	509.88943	-386.60666	-1897.0984	110.0	110.0	164999	-270.52393	323.61505	514.15405	-2979.311	-270.51367	323.62732	491.09503	-2837.9922	3.7504697	2.6955237	38.77617	-8.547208	266.8589	1949.2383	2283.539719104767
