Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
66	-30.686623	8.4072075	-18.942577	-49.681175	-31.591587	11.313998	-9.144505	-51.012768	110.0	110.0	108899	-88.05069	10.841372	-65.40383	-138.94775	87.540726	0.3387125	678.7841763496399
67	-32.805744	18.361917	-22.284248	-98.9521	-31.927658	10.58638	-14.19974	-47.98624	110.0	110.0	110549	-86.48221	10.735763	-64.341	-135.56981	85.970924	0.34843847	687.1620829105377
68	-30.242718	6.6798944	-16.98778	-40.39301	-30.150583	5.6632624	-18.52016	-38.981586	110.0	110.0	112199	-84.950455	10.684331	-63.138428	-135.12668	84.4485	0.3363924	695.5144946575165
69	-28.938042	6.366011	-17.375353	-38.76704	-31.792246	6.684251	-18.150267	-39.265003	110.0	110.0	113849	-83.330055	10.61229	-61.875263	-133.46112	82.829056	0.33518717	703.7007856369019
70	-28.7017	5.7974796	-17.375416	-38.746254	-33.9439	3.6011512	-29.123268	-41.18861	110.0	110.0	115499	-81.75243	10.596598	-60.863415	-131.62485	81.23776	0.361366	712.7894806861877
71	-31.7916	5.7185984	-25.700775	-50.83378	-25.024529	4.616773	-14.025129	-32.6742	110.0	110.0	117149	-80.10922	10.537108	-59.812695	-129.14822	79.608444	0.32015225	721.886724948883
72	-32.506638	6.9280252	-21.319862	-48.429226	-29.463108	5.2217774	-23.42704	-38.80406	110.0	110.0	118799	-78.715675	10.469901	-58.492054	-128.39224	78.24018	0.33411762	731.4898691177368
73	-32.053036	8.650299	-14.434411	-49.17794	-34.720295	7.0876894	-27.581095	-51.265182	110.0	110.0	120449	-77.41501	10.429906	-57.355537	-127.07384	76.92047	0.33361927	741.8883945941925
74	-29.90298	7.10887	-16.405823	-41.210415	-29.587952	6.4480104	-13.959837	-39.0316	110.0	110.0	122099	-75.88514	10.3258505	-56.438824	-125.358444	75.40894	0.33635628	752.2221028804779
75	-30.809273	6.1225038	-18.718477	-41.230576	-27.449478	5.7277994	-18.065863	-35.584534	110.0	110.0	123749	-74.55351	10.216558	-54.979774	-125.17631	74.1007	0.32209295	762.1934003829956
76	-34.266735	16.23015	-20.72339	-92.17581	-30.96849	7.4856734	-18.585163	-40.15031	110.0	110.0	125399	-73.38312	10.18936	-54.302803	-123.58971	72.92155	0.33393362	772.8415894508362
77	-27.956057	7.9624577	-13.453641	-46.07927	-30.390228	6.2527843	-21.02777	-41.438194	110.0	110.0	127049	-72.15346	10.171368	-53.723568	-122.70596	71.70388	0.32769343	783.5840427875519
78	-29.223467	6.1779604	-16.477104	-40.75601	-28.327082	6.337514	-19.090033	-38.584576	110.0	110.0	128699	-70.96537	10.137032	-52.972195	-120.91177	70.50947	0.33725408	795.1402940750122
79	-27.237627	6.843406	-14.860275	-38.10644	-28.049206	5.727422	-17.257694	-37.343925	110.0	110.0	130349	-69.72991	9.979677	-52.008686	-119.47999	69.29527	0.348897	805.3911848068237
80	-32.85612	7.107739	-17.871992	-42.28548	-27.308645	4.245945	-22.709347	-35.593674	110.0	110.0	131999	-68.75851	9.973598	-51.294987	-119.68055	68.34147	0.328502	815.7764236927032
81	-31.351774	7.7009115	-17.975554	-51.765335	-33.406616	8.564008	-18.631441	-49.82767	110.0	110.0	133649	-67.73931	9.864045	-50.493156	-119.50857	67.307465	0.32691857	825.6602201461792
82	-30.228228	9.3215885	-8.439905	-49.18259	-26.269003	5.585153	-18.557543	-36.782864	110.0	110.0	135299	-66.55768	9.799712	-49.90495	-117.46608	66.12287	0.32158294	835.9061214923859
83	-29.879925	5.087504	-21.892342	-37.642315	-33.803177	6.7356505	-24.167747	-43.98255	110.0	110.0	136949	-65.48528	9.840409	-48.905125	-117.35836	65.061935	0.33792657	846.4521157741547
84	-29.805672	9.372974	-16.481956	-47.42156	-26.748123	3.8289447	-21.102415	-31.456486	110.0	110.0	138599	-64.42275	9.74625	-47.98209	-115.94921	64.01091	0.32363203	855.8298046588898
85	-30.161818	7.337472	-16.939774	-45.173775	-30.7574	8.730024	-16.79953	-42.333614	110.0	110.0	140249	-63.447224	9.623518	-46.96025	-117.0827	63.025673	0.32471257	863.9571242332458
86	-28.690254	4.87297	-21.507776	-38.075943	-28.734818	8.550357	-13.9007	-45.487938	110.0	110.0	141899	-62.320988	9.565982	-46.139893	-114.24283	61.895184	0.3199511	872.258462190628
87	-30.069857	6.1989317	-16.096401	-38.41983	-28.224121	4.298486	-19.946991	-32.98811	110.0	110.0	143549	-61.264896	9.494973	-44.88893	-111.40125	60.837234	0.29885957	880.3694128990173
88	-35.22762	20.171255	-18.034657	-100.09952	-34.02292	5.347291	-23.279648	-43.038143	110.0	110.0	145199	-60.177933	9.43378	-44.581264	-110.334526	59.756912	0.30700493	888.51220536232
89	-32.588604	7.4558764	-19.705791	-45.83485	-34.970345	30.658497	-9.991537	-124.38238	110.0	110.0	146849	-59.145332	9.350658	-43.07829	-108.87446	58.726284	0.30643824	896.6645181179047
90	-26.387215	5.948356	-16.019554	-39.09735	-25.988419	7.0943413	-12.008056	-36.20942	110.0	110.0	148499	-58.170982	9.239588	-42.64193	-108.41461	57.75769	0.30525926	904.8024046421051
91	-28.150682	4.9607906	-17.26562	-37.13114	-29.389133	6.592127	-20.918036	-43.336952	110.0	110.0	150149	-57.27695	9.145344	-41.83077	-105.961174	56.87648	0.3017009	912.9670810699463
92	-28.270863	6.205902	-16.238993	-41.481205	-31.428104	10.214068	-18.43606	-55.07071	110.0	110.0	151799	-56.452564	9.116914	-40.999046	-105.507	56.046635	0.30188197	921.0291633605957
93	-27.050152	8.377187	-16.313421	-53.45642	-23.313025	5.969337	-11.836339	-33.277622	110.0	110.0	153449	-55.505623	9.080365	-40.069565	-104.64773	55.09942	0.30432412	929.0726571083069
94	-29.547062	8.603591	-18.260645	-47.662827	-33.72545	5.686934	-21.953295	-42.042778	110.0	110.0	155099	-54.627563	9.0295	-39.114998	-103.225365	54.23569	0.30412054	937.4052667617798
95	-24.097567	7.0491543	-8.845016	-43.911903	-30.633484	12.185297	-11.578369	-62.090267	110.0	110.0	156749	-53.77726	9.0278635	-38.32705	-101.85526	53.385227	0.3058341	946.3114175796509
96	-24.840868	6.4707475	-16.478622	-37.214905	-26.17214	5.9028044	-16.669485	-35.54754	110.0	110.0	158399	-52.900787	9.016307	-37.535755	-99.61968	52.515606	0.3019517	954.8434426784515
97	-28.227686	5.796539	-21.911938	-41.66577	-36.25335	8.520427	-21.472977	-46.294224	110.0	110.0	160049	-52.114697	9.008401	-36.71433	-100.35354	51.723854	0.30216008	963.885048866272
98	-29.06564	6.2326403	-22.44741	-45.847046	-31.83337	7.2410555	-21.617107	-43.107437	110.0	110.0	161699	-51.246983	9.02236	-35.81541	-99.450264	50.85392	0.32654592	974.1000070571899
99	-28.387083	6.07553	-13.863833	-37.126026	-50.245586	33.967537	-17.202648	-111.79954	110.0	110.0	163349	-50.35984	8.996599	-34.689735	-98.89116	49.98198	0.29170817	983.9479410648346
100	-32.418854	15.672608	-16.602665	-83.086754	-28.509817	9.186948	-15.561551	-42.980244	110.0	110.0	164999	-49.786022	9.02013	-33.98349	-97.75513	49.421894	0.27822506	994.1416018009186
